Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
North America,None,None,2020-05-08,66666,22349,4239,9995,4636,800,67617.0,4696.0,66666,22349,4239,9995,4636,800,66666,22349,4239,9995,4636,800
North America,None,None,2020-05-09,68161,22345,4258,10218,4768,799,68861.0,4822.0,68161,22345,4258,10218,4768,799,68161,22345,4258,10218,4768,799
North America,None,None,2020-05-10,69626,22316,4269,10439,4897,797,70034.0,4990.0,69626,22316,4269,10439,4897,797,69626,22316,4269,10439,4897,797
North America,None,None,2020-05-11,71065,22254,4276,10653,5026,794,71207.0,5114.0,71065,22254,4276,10653,5026,794,71065,22254,4276,10653,5026,794
North America,None,None,2020-05-12,72469,22171,4278,10865,5155,791,72362.0,5299.0,72469,22171,4278,10865,5155,791,72469,22171,4278,10865,5155,791
North America,None,None,2020-05-13,73844,22069,4277,11071,5279,786,73511.0,5424.0,73844,22069,4277,11071,5279,786,73844,22069,4277,11071,5279,786
North America,None,None,2020-05-14,75187,21938,4272,11272,5404,781,74724.0,5591.0,75187,21938,4272,11272,5404,781,75187,21938,4272,11272,5404,781
North America,None,None,2020-05-15,76499,21785,4260,11468,5526,775,75902.0,5678.0,76499,21785,4260,11468,5526,775,76499,21785,4260,11468,5526,775
North America,None,None,2020-05-16,77775,21611,4242,11659,5645,768,77149.0,5799.0,77775,21611,4242,11659,5645,768,77775,21611,4242,11659,5645,768
North America,None,None,2020-05-17,79016,21415,4224,11847,5762,760,78275.0,5902.0,79016,21415,4224,11847,5762,760,79016,21415,4224,11847,5762,760
North America,None,None,2020-05-18,80224,21201,4202,12027,5876,751,79354.0,5959.0,80224,21201,4202,12027,5876,751,80224,21201,4202,12027,5876,751
North America,None,None,2020-05-19,81398,20969,4176,12204,5989,740,80436.0,6027.0,81398,20969,4176,12204,5989,740,81398,20969,4176,12204,5989,740
North America,None,None,2020-05-20,82538,20719,4144,12376,6101,730,81518.0,6149.0,82538,20719,4144,12376,6101,730,82538,20719,4144,12376,6101,730
North America,None,None,2020-05-21,83644,20452,4112,12540,6208,720,82685.0,6266.0,83644,20452,4112,12540,6208,720,83644,20452,4112,12540,6208,720
North America,None,None,2020-05-22,84714,20171,4074,12701,6313,710,83890.0,6359.0,84714,20171,4074,12701,6313,710,84714,20171,4074,12701,6313,710
North America,None,None,2020-05-23,85749,19874,4034,12859,6416,699,85094.0,6465.0,85749,19874,4034,12859,6416,699,85749,19874,4034,12859,6416,699
North America,None,None,2020-05-24,86754,19566,3990,13009,6516,686,86049.0,6533.0,86754,19566,3990,13009,6516,686,86754,19566,3990,13009,6516,686
North America,None,None,2020-05-25,87726,19248,3943,13153,6613,675,87062.0,6654.0,87726,19248,3943,13153,6613,675,87726,19248,3943,13153,6613,675
North America,None,None,2020-05-26,88666,18921,3896,13295,6707,663,88033.0,6752.0,88666,18921,3896,13295,6707,663,88666,18921,3896,13295,6707,663
North America,None,None,2020-05-27,89577,18588,3846,13432,6799,649,88932.0,6875.0,89577,18588,3846,13432,6799,649,89577,18588,3846,13432,6799,649
North America,None,None,2020-05-28,90450,18240,3793,13563,6888,636,89919.0,6981.0,90450,18240,3793,13563,6888,636,90450,18240,3793,13563,6888,636
North America,None,None,2020-05-29,91291,17884,3738,13689,6975,622,90852.0,7062.0,91291,17884,3738,13689,6975,622,91291,17884,3738,13689,6975,622
North America,None,None,2020-05-30,92100,17520,3681,13811,7058,610,91624.0,7158.0,92100,17520,3681,13811,7058,610,92100,17520,3681,13811,7058,610
North America,None,None,2020-05-31,92882,17156,3623,13927,7137,597,92422.0,7373.0,92882,17156,3623,13927,7137,597,92882,17156,3623,13927,7137,597
North America,None,None,2020-06-01,93634,16784,3562,14039,7216,583,93231.0,7403.0,93634,16784,3562,14039,7216,583,93634,16784,3562,14039,7216,583
North America,None,None,2020-06-02,94358,16412,3502,14149,7294,569,93904.0,7477.0,94358,16412,3502,14149,7294,569,94358,16412,3502,14149,7294,569
North America,None,None,2020-06-03,95055,16035,3439,14253,7366,554,94585.0,7578.0,95055,16035,3439,14253,7366,554,95055,16035,3439,14253,7366,554
North America,None,None,2020-06-04,95721,15657,3377,14354,7436,542,95213.0,7716.0,95721,15657,3377,14354,7436,542,95721,15657,3377,14354,7436,542
North America,None,None,2020-06-05,96362,15277,3313,14449,7504,528,95891.0,7777.0,96362,15277,3313,14449,7504,528,96362,15277,3313,14449,7504,528
North America,None,None,2020-06-06,96977,14897,3247,14543,7570,514,96419.0,7849.0,96977,14897,3247,14543,7570,514,96977,14897,3247,14543,7570,514
North America,None,None,2020-06-07,97566,14517,3182,14631,7631,500,97122.0,7876.0,97566,14517,3182,14631,7631,500,97566,14517,3182,14631,7631,500
North America,None,None,2020-06-08,98132,14139,3116,14716,7692,486,97723.0,7909.0,98132,14139,3116,14716,7692,486,98132,14139,3116,14716,7692,486
North America,None,None,2020-06-09,98672,13764,3051,14797,7750,471,98185.0,7969.0,98672,13764,3051,14797,7750,471,98672,13764,3051,14797,7750,471
North America,None,None,2020-06-10,99190,13389,2985,14873,7808,458,98664.0,8037.0,99190,13389,2985,14873,7808,458,99190,13389,2985,14873,7808,458
North America,None,None,2020-06-11,99684,13015,2918,14948,7861,445,99103.0,8070.0,99684,13015,2918,14948,7861,445,99684,13015,2918,14948,7861,445
North America,None,None,2020-06-12,100158,12646,2850,15019,7912,432,99539.0,8124.0,100158,12646,2850,15019,7912,432,100158,12646,2850,15019,7912,432
North America,None,None,2020-06-13,100610,12280,2783,15087,7961,419,99987.0,8182.0,100610,12280,2783,15087,7961,419,100610,12280,2783,15087,7961,419
North America,None,None,2020-06-14,101044,11923,2717,15152,8008,406,100348.0,8217.0,101044,11923,2717,15152,8008,406,101044,11923,2717,15152,8008,406
North America,None,None,2020-06-15,101458,11567,2651,15213,8054,393,100707.0,8227.0,101458,11567,2651,15213,8054,393,101458,11567,2651,15213,8054,393
North America,None,None,2020-06-16,101851,11216,2587,15274,8096,381,101031.0,8270.0,101851,11216,2587,15274,8096,381,101851,11216,2587,15274,8096,381
North America,None,None,2020-06-17,102227,10869,2521,15330,8137,368,101435.0,8311.0,102227,10869,2521,15330,8137,368,102227,10869,2521,15330,8137,368
North America,None,None,2020-06-18,102584,10526,2456,15384,8178,356,101821.0,8360.0,102584,10526,2456,15384,8178,356,102584,10526,2456,15384,8178,356
North America,None,None,2020-06-19,102922,10191,2392,15433,8215,345,102258.0,8407.0,102922,10191,2392,15433,8215,345,102922,10191,2392,15433,8215,345
North America,None,None,2020-06-20,103250,9863,2329,15483,8252,333,102706.0,8465.0,103250,9863,2329,15483,8252,333,103250,9863,2329,15483,8252,333
North America,None,None,2020-06-21,103569,9549,2267,15530,8285,321,103022.0,8481.0,103569,9549,2267,15530,8285,321,103569,9549,2267,15530,8285,321
North America,None,None,2020-06-22,103889,9258,2209,15580,8320,311,103362.0,8493.0,103889,9258,2209,15580,8320,311,103889,9258,2209,15580,8320,311
North America,None,None,2020-06-23,104217,8992,2156,15627,8352,301,103711.0,8511.0,104217,8992,2156,15627,8352,301,104217,8992,2156,15627,8352,301
North America,None,None,2020-06-24,104556,8755,2105,15677,8382,293,104031.0,8543.0,104556,8755,2105,15677,8382,293,104556,8755,2105,15677,8382,293
North America,None,None,2020-06-25,104905,8539,2057,15731,8411,286,104407.0,8566.0,104905,8539,2057,15731,8411,286,104905,8539,2057,15731,8411,286
North America,None,None,2020-06-26,105252,8336,2014,15782,8440,279,104573.0,8570.0,105252,8336,2014,15782,8440,279,105252,8336,2014,15782,8440,279
North America,None,None,2020-06-27,105593,8140,1970,15835,8467,273,104822.0,8575.0,105593,8140,1970,15835,8467,273,105593,8140,1970,15835,8467,273
North America,None,None,2020-06-28,105925,7951,1929,15883,8495,266,105137.0,8581.0,105925,7951,1929,15883,8495,266,105925,7951,1929,15883,8495,266
North America,None,None,2020-06-29,106245,7759,1886,15932,8522,258,105774.0,8627.0,106245,7759,1886,15932,8522,258,106245,7759,1886,15932,8522,258
North America,None,None,2020-06-30,106557,7572,1843,15979,8547,251,106041.0,8649.0,106557,7572,1843,15979,8547,251,106557,7572,1843,15979,8547,251
North America,None,None,2020-07-01,106850,7381,1801,16023,8573,246,106232.0,8677.0,106850,7381,1801,16023,8573,246,106850,7381,1801,16023,8573,246
North America,None,None,2020-07-02,107133,7190,1760,16064,8595,239,106587.0,8699.0,107133,7190,1760,16064,8595,239,107133,7190,1760,16064,8595,239
North America,None,None,2020-07-03,107402,6997,1718,16106,8619,233,106906.0,8721.0,107402,6997,1718,16106,8619,233,107402,6997,1718,16106,8619,233
North America,None,None,2020-07-04,107659,6805,1675,16143,8640,225,107126.0,8731.0,107659,6805,1675,16143,8640,225,107659,6805,1675,16143,8640,225
North America,None,None,2020-07-05,107906,6618,1634,16182,8661,220,107333.0,8738.0,107906,6618,1634,16182,8661,220,107906,6618,1634,16182,8661,220
North America,None,None,2020-07-06,108143,6430,1594,16215,8680,213,107754.0,8747.0,108143,6430,1594,16215,8680,213,108143,6430,1594,16215,8680,213
North America,None,None,2020-07-07,108372,6246,1553,16249,8700,208,107962.0,8764.0,108372,6246,1553,16249,8700,208,108372,6246,1553,16249,8700,208
North America,None,None,2020-07-08,108594,6070,1513,16282,8718,201,108273.0,8785.0,108594,6070,1513,16282,8718,201,108594,6070,1513,16282,8718,201
North America,None,None,2020-07-09,108814,5903,1476,16317,8735,195,108594.0,8796.0,108814,5903,1476,16317,8735,195,108814,5903,1476,16317,8735,195
North America,None,None,2020-07-10,109037,5748,1441,16350,8753,189,108922.0,8810.0,109037,5748,1441,16350,8753,189,109037,5748,1441,16350,8753,189
North America,None,None,2020-07-11,109271,5615,1408,16386,8769,184,109088.0,8817.0,109271,5615,1408,16386,8769,184,109271,5615,1408,16386,8769,184
North America,None,None,2020-07-12,109525,5510,1381,16424,8785,180,109285.0,8828.0,109525,5510,1381,16424,8785,180,109525,5510,1381,16424,8785,180
North America,None,None,2020-07-13,109808,5438,1357,16466,8800,179,109920.0,8835.0,109808,5438,1357,16466,8800,179,109808,5438,1357,16466,8800,179
North America,None,None,2020-07-14,110129,5409,1342,16514,8814,179,110285.0,8844.0,110129,5409,1342,16514,8814,179,110129,5409,1342,16514,8814,179
North America,None,None,2020-07-15,110491,5422,1334,16569,8828,179,110628.0,8856.0,110491,5422,1334,16569,8828,179,110491,5422,1334,16569,8828,179
North America,None,None,2020-07-16,110896,5471,1333,16630,8843,182,111079.0,8874.0,110896,5471,1333,16630,8843,182,110896,5471,1333,16630,8843,182
North America,None,None,2020-07-17,111339,5558,1335,16695,8856,185,111492.0,8883.0,111339,5558,1335,16695,8856,185,111339,5558,1335,16695,8856,185
North America,None,None,2020-07-18,111816,5670,1343,16766,8871,190,111808.0,8891.0,111816,5670,1343,16766,8871,190,111816,5670,1343,16766,8871,190
North America,None,None,2020-07-19,112316,5800,1356,16842,8886,196,112101.0,8895.0,112316,5800,1356,16842,8886,196,112316,5800,1356,16842,8886,196
North America,None,None,2020-07-20,112839,5939,1370,16919,8900,201,112871.0,8901.0,112839,5939,1370,16919,8900,201,112839,5939,1370,16919,8900,201
North America,None,None,2020-07-21,113371,6081,1384,17001,8916,207,113406.0,8907.0,113371,6081,1384,17001,8916,207,113371,6081,1384,17001,8916,207
North America,None,None,2020-07-22,113910,6216,1398,17080,8933,212,113723.0,8912.0,113910,6216,1398,17080,8933,212,113910,6216,1398,17080,8933,212
North America,None,None,2020-07-23,114440,6340,1412,17161,8948,216,114331.0,8918.0,114440,6340,1412,17161,8948,216,114440,6340,1412,17161,8948,216
North America,None,None,2020-07-24,114962,6442,1424,17239,8966,222,115047.0,8922.0,114962,6442,1424,17239,8966,222,114962,6442,1424,17239,8966,222
North America,None,None,2020-07-25,115464,6524,1434,17316,8983,224,115402.0,8928.0,115464,6524,1434,17316,8983,224,115464,6524,1434,17316,8983,224
North America,None,None,2020-07-26,115947,6578,1437,17387,9001,226,115721.0,8933.0,115947,6578,1437,17387,9001,226,115947,6578,1437,17387,9001,226
North America,None,None,2020-07-27,116409,6610,1439,17457,9018,228,116403.0,8944.0,116409,6610,1439,17457,9018,228,116409,6610,1439,17457,9018,228
North America,None,None,2020-07-28,116849,6619,1437,17523,9037,227,116803.0,8956.0,116849,6619,1437,17523,9037,227,116849,6619,1437,17523,9037,227
North America,None,None,2020-07-29,117265,6602,1431,17585,9054,228,117289.0,8961.0,117265,6602,1431,17585,9054,228,117265,6602,1431,17585,9054,228
North America,None,None,2020-07-30,117659,6568,1424,17645,9071,227,117609.0,8973.0,117659,6568,1424,17645,9071,227,117659,6568,1424,17645,9071,227
North America,None,None,2020-07-31,118032,6513,1412,17699,9089,226,118213.0,8979.0,118032,6513,1412,17699,9089,226,118032,6513,1412,17699,9089,226
North America,None,None,2020-08-01,118387,6446,1398,17753,9106,223,118455.0,8985.0,118387,6446,1398,17753,9106,223,118387,6446,1398,17753,9106,223
North America,None,None,2020-08-02,118723,6365,1383,17804,9124,220,118700.0,8989.0,118723,6365,1383,17804,9124,220,118723,6365,1383,17804,9124,220
North America,None,None,2020-08-03,119043,6274,1366,17852,9140,215,118905.0,8994.0,119043,6274,1366,17852,9140,215,119043,6274,1366,17852,9140,215
North America,None,None,2020-08-04,119351,6174,1347,17897,9156,213,119591.0,9004.0,119351,6174,1347,17897,9156,213,119351,6174,1347,17897,9156,213
North America,None,None,2020-08-05,119645,6071,1330,17942,9172,208,119965.0,9009.0,119645,6071,1330,17942,9172,208,119645,6071,1330,17942,9172,208
North America,None,None,2020-08-06,119927,5962,1311,17986,9185,205,120319.0,9012.0,119927,5962,1311,17986,9185,205,119927,5962,1311,17986,9185,205
North America,None,None,2020-08-07,120197,5849,1289,18024,9200,201,120834.0,9016.0,120197,5849,1289,18024,9200,201,120197,5849,1289,18024,9200,201
North America,None,None,2020-08-08,120457,5733,1268,18064,9215,197,121079.0,9023.0,120457,5733,1268,18064,9215,197,120457,5733,1268,18064,9215,197
North America,None,None,2020-08-09,120706,5614,1247,18102,9228,192,121298.0,9027.0,120706,5614,1247,18102,9228,192,120706,5614,1247,18102,9228,192
North America,None,None,2020-08-10,120946,5492,1224,18137,9240,186,121984.0,9033.0,120946,5492,1224,18137,9240,186,120946,5492,1224,18137,9240,186
North America,None,None,2020-08-11,121173,5369,1202,18170,9253,183,122320.0,9037.0,121173,5369,1202,18170,9253,183,121173,5369,1202,18170,9253,183
North America,None,None,2020-08-12,121390,5241,1178,18205,9264,180,122629.0,9051.0,121390,5241,1178,18205,9264,180,121390,5241,1178,18205,9264,180
North America,None,None,2020-08-13,121597,5114,1154,18235,9275,175,123106.0,9062.0,121597,5114,1154,18235,9275,175,121597,5114,1154,18235,9275,175
North America,None,None,2020-08-14,121795,4984,1130,18263,9286,169,123531.0,9067.0,121795,4984,1130,18263,9286,169,121795,4984,1130,18263,9286,169
North America,None,None,2020-08-15,121981,4854,1106,18292,9297,165,123751.0,9071.0,121981,4854,1106,18292,9297,165,121981,4854,1106,18292,9297,165
North America,None,None,2020-08-16,122162,4723,1083,18317,9306,160,123930.0,9073.0,122162,4723,1083,18317,9306,160,122162,4723,1083,18317,9306,160
North America,None,None,2020-08-17,122330,4593,1057,18345,9316,157,124144.0,9074.0,122330,4593,1057,18345,9316,157,122330,4593,1057,18345,9316,157
North America,None,None,2020-08-18,122491,4463,1034,18369,9324,150,125007.0,9089.0,122491,4463,1034,18369,9324,150,122491,4463,1034,18369,9324,150
North America,None,None,2020-08-19,122648,4335,1008,18392,9334,146,125331.0,9094.0,122648,4335,1008,18392,9334,146,122648,4335,1008,18392,9334,146
North America,None,None,2020-08-20,122794,4206,985,18415,9341,143,125548.0,9096.0,122794,4206,985,18415,9341,143,122794,4206,985,18415,9341,143
North America,None,None,2020-08-21,122935,4082,960,18437,9349,138,126242.0,9109.0,122935,4082,960,18437,9349,138,122935,4082,960,18437,9349,138
North America,None,None,2020-08-22,123068,3957,936,18456,9357,133,126483.0,9116.0,123068,3957,936,18456,9357,133,123068,3957,936,18456,9357,133
North America,None,None,2020-08-23,123198,3833,911,18474,9364,128,126740.0,9118.0,123198,3833,911,18474,9364,128,123198,3833,911,18474,9364,128
North America,None,None,2020-08-24,123319,3713,888,18492,9370,124,,,123319,3713,888,18492,9370,124,123319,3713,888,18492,9370,124
North America,None,None,2020-08-25,123436,3596,863,18508,9377,120,,,123319,0,0,18492,9370,0,1056754,30786,7388,158450,39555,1027
North America,None,None,2020-08-26,123547,3481,841,18526,9383,115,,,123319,0,0,18492,9370,0,1443458,40670,9826,216448,52061,1344
North America,None,None,2020-08-27,123654,3369,817,18543,9389,111,,,123319,0,0,18492,9370,0,1740208,47413,11498,260959,61658,1562
North America,None,None,2020-08-28,123758,3259,796,18558,9394,108,,,123319,0,0,18492,9370,0,1990394,52414,12802,298467,69749,1737
North America,None,None,2020-08-29,123855,3154,774,18573,9399,104,,,123319,0,0,18492,9370,0,2210818,56299,13816,331529,76878,1856
North America,None,None,2020-08-30,123948,3049,752,18587,9404,100,,,123319,0,0,18492,9370,0,2410101,59286,14622,361414,83324,1944
North America,None,None,2020-08-31,124041,2948,732,18601,9408,97,,,123319,0,0,18492,9370,0,2593368,61635,15304,388898,89250,2028
North America,None,None,2020-09-01,124126,2851,711,18613,9414,95,,,123319,0,0,18492,9370,0,2763948,63484,15832,414461,94769,2115
North America,None,None,2020-09-02,124210,2757,691,18626,9417,91,,,123319,0,0,18492,9370,0,2924164,64906,16268,438495,99950,2142
North America,None,None,2020-09-03,124291,2664,672,18638,9421,88,,,123319,0,0,18492,9370,0,3075702,65923,16629,461215,104851,2178
North America,None,None,2020-09-04,124369,2575,652,18650,9424,84,,,123319,0,0,18492,9370,0,3219835,66665,16880,482837,109512,2175
North America,None,None,2020-09-05,124444,2489,634,18661,9429,82,,,123319,0,0,18492,9370,0,3357552,67154,17106,503482,113967,2212
North America,None,None,2020-09-06,124517,2406,615,18672,9432,79,,,123319,0,0,18492,9370,0,3489643,67429,17236,523291,118239,2214
North America,None,None,2020-09-07,124585,2325,597,18682,9435,76,,,123319,0,0,18492,9370,0,3616741,67495,17331,542344,122349,2206
North America,None,None,2020-09-08,124652,2247,581,18692,9438,74,,,123319,0,0,18492,9370,0,3739377,67407,17429,560733,126315,2220
North America,None,None,2020-09-09,124720,2173,564,18703,9441,72,,,123319,0,0,18492,9370,0,3857992,67218,17446,578544,130151,2227
North America,None,None,2020-09-10,124781,2100,547,18712,9445,68,,,123319,0,0,18492,9370,0,3972950,66863,17416,595778,133870,2165
North America,None,None,2020-09-11,124843,2028,531,18720,9448,66,,,123319,0,0,18492,9370,0,4084576,66351,17373,612475,137481,2159
North America,None,None,2020-09-12,124901,1962,515,18731,9450,63,,,123319,0,0,18492,9370,0,4193140,65868,17289,628832,140991,2115
North America,None,None,2020-09-13,124956,1898,499,18738,9452,61,,,123319,0,0,18492,9370,0,4298881,65297,17167,644646,144410,2099
North America,None,None,2020-09-14,125012,1834,486,18747,9454,60,,,123319,0,0,18492,9370,0,4402012,64580,17113,660133,147745,2113
North America,None,None,2020-09-15,125065,1774,471,18754,9455,58,,,123319,0,0,18492,9370,0,4502714,63869,16957,675200,151000,2088
North America,None,None,2020-09-16,125118,1715,457,18762,9458,56,,,123319,0,0,18492,9370,0,4601154,63068,16806,689963,154185,2059
North America,None,None,2020-09-17,125170,1660,443,18770,9461,53,,,123319,0,0,18492,9370,0,4697476,62298,16625,704415,157300,1989
North America,None,None,2020-09-18,125217,1607,432,18777,9464,51,,,123319,0,0,18492,9370,0,4791807,61497,16532,718559,160352,1952
North America,None,None,2020-09-19,125265,1555,419,18785,9466,50,,,123319,0,0,18492,9370,0,4884272,60632,16337,732456,163342,1950
North America,None,None,2020-09-20,125311,1504,406,18792,9467,47,,,123319,0,0,18492,9370,0,4974974,59710,16119,746061,166274,1866
North America,None,None,2020-09-21,125355,1456,394,18797,9469,47,,,123319,0,0,18492,9370,0,5064010,58819,15917,759349,169154,1899
North America,None,None,2020-09-22,125400,1409,383,18804,9469,46,,,123319,0,0,18492,9370,0,5151471,57882,15734,772474,171980,1890
North America,None,None,2020-09-23,125442,1365,372,18812,9471,43,,,123319,0,0,18492,9370,0,5237435,56991,15532,785436,174760,1795
North America,None,None,2020-09-24,125484,1322,361,18819,9472,41,,,123319,0,0,18492,9370,0,5321979,56068,15311,798144,177494,1739
North America,None,None,2020-09-25,125524,1281,351,18825,9474,41,,,123319,0,0,18492,9370,0,5405168,55161,15114,810620,180184,1765
North America,None,None,2020-09-26,125562,1241,341,18830,9475,40,,,123319,0,0,18492,9370,0,5487066,54232,14902,822872,182832,1748
North America,None,None,2020-09-27,125601,1202,331,18835,9476,38,,,123319,0,0,18492,9370,0,5567733,53283,14673,834932,185440,1684
North America,None,None,2020-09-28,125637,1165,320,18841,9478,38,,,123319,0,0,18492,9370,0,5647221,52365,14384,846879,188011,1708
North America,None,None,2020-09-29,125674,1126,312,18846,9480,35,,,123319,0,0,18492,9370,0,5725582,51299,14214,858605,190546,1595
North America,None,None,2020-09-30,125709,1094,303,18851,9482,33,,,123319,0,0,18492,9370,0,5802861,50500,13987,870182,193045,1523
North America,None,None,2020-10-01,125743,1061,296,18855,9483,33,,,123319,0,0,18492,9370,0,5879102,49607,13839,881564,195510,1543
