Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated
Africa,Zimbabwe,None,2021-04-25,35320,130,107,17565,1596,6,11398.012754328996,8894.539462081131
Africa,Zimbabwe,None,2021-04-26,35320,124,102,17565,1596,5,11593.775129870122,8894.539462081131
Africa,Zimbabwe,None,2021-04-27,35320,119,98,17565,1597,5,11789.537505411248,8894.539462081131
Africa,Zimbabwe,None,2021-04-28,35320,113,93,17565,1598,5,11985.299880952374,8894.539462081131
Africa,Zimbabwe,None,2021-04-29,35320,108,89,17565,1599,5,12181.0622564935,8894.539462081131
Africa,Zimbabwe,None,2021-04-30,35320,103,85,17565,1600,4,12376.824632034624,8894.539462081131
Africa,Zimbabwe,None,2021-05-01,35320,99,81,17565,1600,4,12572.58700757575,8894.539462081131
Africa,Zimbabwe,None,2021-05-02,35320,94,78,17565,1601,4,12768.349383116876,8894.539462081131
Africa,Zimbabwe,None,2021-05-03,35320,90,74,17565,1602,4,12964.111758658002,8894.539462081131
Africa,Zimbabwe,None,2021-05-04,35320,86,71,17565,1602,4,13159.874134199126,8894.539462081131
Africa,Zimbabwe,None,2021-05-05,35320,82,68,17565,1603,3,13355.636509740252,8894.539462081131
Africa,Zimbabwe,None,2021-05-06,35320,78,65,17565,1603,3,13551.398885281378,8894.539462081131
Africa,Zimbabwe,None,2021-05-07,35320,75,62,17565,1604,3,13747.161260822504,8894.539462081131
Africa,Zimbabwe,None,2021-05-08,35320,71,59,17565,1605,3,13942.92363636363,8894.539462081131
Africa,Zimbabwe,None,2021-05-09,35320,68,57,17565,1605,3,14138.686011904756,8894.539462081131
Africa,Zimbabwe,None,2021-05-10,35320,65,54,17565,1606,3,14334.448387445882,8894.539462081131
Africa,Zimbabwe,None,2021-05-11,35320,62,52,17565,1606,3,14530.210762987006,8894.539462081131
Africa,Zimbabwe,None,2021-05-12,35320,59,50,17565,1607,2,14725.973138528132,8894.539462081131
Africa,Zimbabwe,None,2021-05-13,35320,57,47,17565,1607,2,14921.735514069256,8894.539462081131
Africa,Zimbabwe,None,2021-05-14,35320,54,45,17565,1607,2,15117.497889610382,8894.539462081131
Africa,Zimbabwe,None,2021-05-15,35320,52,43,17565,1608,2,15313.260265151508,8894.539462081131
Asia,Afghanistan,None,2021-04-20,52546,23,8,15901,2416,2,1416.9985775248933,0.0
Asia,Afghanistan,None,2021-04-21,52546,23,7,15901,2416,2,1422.4276908487434,0.0
Asia,Afghanistan,None,2021-04-22,52546,22,7,15901,2417,2,1427.8568041725937,0.0
Asia,Afghanistan,None,2021-04-23,52546,22,7,15901,2417,2,1433.2859174964437,0.0
Asia,Afghanistan,None,2021-04-24,52546,21,7,15901,2418,2,1438.715030820294,0.0
Asia,Afghanistan,None,2021-04-25,52546,21,7,15901,2418,2,1444.144144144144,0.0
Asia,Afghanistan,None,2021-04-26,52546,20,7,15901,2419,1,1449.5732574679942,0.0
Asia,Afghanistan,None,2021-04-27,52546,20,7,15901,2419,1,1455.0023707918444,0.0
Asia,Afghanistan,None,2021-04-28,52546,19,6,15901,2419,1,1460.4314841156945,0.0
Asia,Afghanistan,None,2021-04-29,52546,19,6,15901,2420,1,1465.8605974395448,0.0
Asia,Afghanistan,None,2021-04-30,52546,19,6,15901,2420,1,1471.2897107633949,0.0
Asia,Afghanistan,None,2021-05-01,52546,18,6,15901,2420,1,1476.7188240872451,0.0
Asia,Afghanistan,None,2021-05-02,52546,18,6,15901,2421,1,1482.1479374110952,0.0
Asia,Afghanistan,None,2021-05-03,52546,18,6,15901,2421,1,1487.5770507349455,0.0
Asia,Afghanistan,None,2021-05-04,52546,17,6,15901,2421,1,1493.0061640587955,0.0
Asia,Afghanistan,None,2021-05-05,52546,17,5,15901,2422,1,1498.4352773826458,0.0
Asia,Afghanistan,None,2021-05-06,52546,16,5,15901,2422,1,1503.864390706496,0.0
Asia,Afghanistan,None,2021-05-07,52546,16,5,15901,2422,1,1509.293504030346,0.0
Asia,Afghanistan,None,2021-05-08,52546,16,5,15901,2423,1,1514.7226173541962,0.0
Asia,Afghanistan,None,2021-05-09,52546,15,5,15901,2423,1,1520.1517306780463,0.0
Asia,Afghanistan,None,2021-05-10,52546,15,5,15901,2423,1,1525.5808440018966,0.0
Asia,Afghanistan,None,2021-05-11,52546,15,5,15901,2424,1,1531.0099573257467,0.0
Asia,Afghanistan,None,2021-05-12,52546,15,5,15901,2424,1,1536.439070649597,0.0
Asia,Afghanistan,None,2021-05-13,52546,14,5,15901,2424,1,1541.868183973447,0.0
Asia,Afghanistan,None,2021-05-14,52546,14,4,15901,2424,1,1547.2972972972973,0.0
Asia,Afghanistan,None,2021-05-15,52546,14,4,15901,2425,1,1552.7264106211474,0.0
Asia,Armenia,None,2021-04-21,165756,72,1,749,3429,0,565.0,0.0
Asia,Armenia,None,2021-04-22,165756,70,0,749,3431,0,565.0,0.0
Asia,Armenia,None,2021-04-23,165756,69,0,749,3432,0,565.0,0.0
Asia,Armenia,None,2021-04-24,165756,67,0,749,3433,0,565.0,0.0
Asia,Armenia,None,2021-04-25,165756,66,0,749,3435,0,565.0,0.0
Asia,Armenia,None,2021-04-26,165756,65,0,749,3436,0,565.0,0.0
Asia,Armenia,None,2021-04-27,165756,63,0,749,3437,0,565.0,0.0
Asia,Armenia,None,2021-04-28,165756,62,0,749,3438,0,565.0,0.0
Asia,Armenia,None,2021-04-29,165756,61,0,749,3440,0,565.0,0.0
Asia,Armenia,None,2021-04-30,165756,59,0,749,3441,0,565.0,0.0
Asia,Armenia,None,2021-05-01,165756,58,0,749,3442,0,565.0,0.0
Asia,Armenia,None,2021-05-02,165756,57,0,749,3443,0,565.0,0.0
Asia,Armenia,None,2021-05-03,165756,56,0,749,3444,0,565.0,0.0
Asia,Armenia,None,2021-05-04,165756,55,0,749,3445,0,565.0,0.0
Asia,Armenia,None,2021-05-05,165756,54,0,749,3446,0,565.0,0.0
Asia,Armenia,None,2021-05-06,165756,53,0,749,3447,0,565.0,0.0
Asia,Armenia,None,2021-05-07,165756,52,0,749,3449,0,565.0,0.0
Asia,Armenia,None,2021-05-08,165756,50,0,749,3450,0,565.0,0.0
Asia,Armenia,None,2021-05-09,165756,49,0,749,3451,0,565.0,0.0
Asia,Armenia,None,2021-05-10,165756,48,0,749,3451,0,565.0,0.0
Asia,Armenia,None,2021-05-11,165756,48,0,749,3452,0,565.0,0.0
Asia,Armenia,None,2021-05-12,165756,47,0,749,3453,0,565.0,0.0
Asia,Armenia,None,2021-05-13,165756,46,0,749,3454,0,565.0,0.0
Asia,Armenia,None,2021-05-14,165756,45,0,749,3455,0,565.0,0.0
Asia,Armenia,None,2021-05-15,165756,44,0,749,3456,0,565.0,0.0
Asia,Azerbaijan,None,2021-04-20,233521,32,0,233,3523,0,19493.053051643183,97622.74
Asia,Azerbaijan,None,2021-04-21,233521,31,0,233,3523,0,19725.16003521126,97622.74
Asia,Azerbaijan,None,2021-04-22,233521,29,0,233,3524,0,19957.26701877933,97622.74
Asia,Azerbaijan,None,2021-04-23,233521,28,0,233,3525,0,20189.374002347406,97622.74
Asia,Azerbaijan,None,2021-04-24,233521,27,0,233,3525,0,20421.48098591548,97622.74
Asia,Azerbaijan,None,2021-04-25,233521,26,0,233,3526,0,20653.587969483557,97622.74
Asia,Azerbaijan,None,2021-04-26,233521,24,0,233,3526,0,20885.694953051632,97622.74
Asia,Azerbaijan,None,2021-04-27,233521,23,0,233,3527,0,21117.801936619708,97622.74
Asia,Azerbaijan,None,2021-04-28,233521,22,0,233,3528,0,21349.908920187783,97622.74
Asia,Azerbaijan,None,2021-04-29,233521,21,0,233,3528,0,21582.01590375586,97622.74
Asia,Azerbaijan,None,2021-04-30,233521,20,0,233,3529,0,21814.12288732393,97622.74
Asia,Azerbaijan,None,2021-05-01,233521,19,0,233,3529,0,22046.229870892006,97622.74
Asia,Azerbaijan,None,2021-05-02,233521,19,0,233,3530,0,22278.33685446008,97622.74
Asia,Azerbaijan,None,2021-05-03,233521,18,0,233,3530,0,22510.443838028157,97622.74
Asia,Azerbaijan,None,2021-05-04,233521,17,0,233,3530,0,22742.550821596233,97622.74
Asia,Azerbaijan,None,2021-05-05,233521,16,0,233,3531,0,22974.65780516431,97622.74
Asia,Azerbaijan,None,2021-05-06,233521,16,0,233,3531,0,23206.764788732384,97622.74
Asia,Azerbaijan,None,2021-05-07,233521,15,0,233,3532,0,23438.87177230046,97622.74
Asia,Azerbaijan,None,2021-05-08,233521,14,0,233,3532,0,23670.978755868535,97622.74
Asia,Azerbaijan,None,2021-05-09,233521,14,0,233,3532,0,23903.08573943661,97622.74
Asia,Azerbaijan,None,2021-05-10,233521,13,0,233,3533,0,24135.192723004682,97622.74
Asia,Azerbaijan,None,2021-05-11,233521,13,0,233,3533,0,24367.299706572758,97622.74
Asia,Azerbaijan,None,2021-05-12,233521,12,0,233,3533,0,24599.406690140833,97622.74
Asia,Azerbaijan,None,2021-05-13,233521,12,0,233,3534,0,24831.51367370891,97622.74
Asia,Azerbaijan,None,2021-05-14,233521,11,0,233,3534,0,25063.620657276984,97622.74
Asia,Azerbaijan,None,2021-05-15,233521,11,0,233,3534,0,25295.72764084506,97622.74
Asia,Bahrain,None,2021-04-20,110781,5,0,975,449,0,6888.990908542983,13717.769039708897
Asia,Bahrain,None,2021-04-21,110781,4,0,975,449,0,6922.650666466218,14054.664653535823
Asia,Bahrain,None,2021-04-22,110781,4,0,975,449,0,6956.310424389455,14251.710000000001
Asia,Bahrain,None,2021-04-23,110781,4,0,975,449,0,6989.970182312691,14251.710000000001
Asia,Bahrain,None,2021-04-24,110781,4,0,975,449,0,7023.629940235927,14251.710000000001
Asia,Bahrain,None,2021-04-25,110781,4,0,975,449,0,7057.289698159163,14251.710000000001
Asia,Bahrain,None,2021-04-26,110781,4,0,975,449,0,7090.9494560824,14251.710000000001
Asia,Bahrain,None,2021-04-27,110781,4,0,975,449,0,7124.609214005635,14251.710000000001
Asia,Bahrain,None,2021-04-28,110781,4,0,975,450,0,7158.268971928872,14251.710000000001
Asia,Bahrain,None,2021-04-29,110781,4,0,975,450,0,7191.9287298521085,14251.710000000001
Asia,Bahrain,None,2021-04-30,110781,4,0,975,450,0,7225.588487775344,14251.710000000001
Asia,Bahrain,None,2021-05-01,110781,4,0,975,450,0,7259.248245698581,14251.710000000001
Asia,Bahrain,None,2021-05-02,110781,4,0,975,450,0,7292.9080036218165,14251.710000000001
Asia,Bahrain,None,2021-05-03,110781,3,0,975,450,0,7326.567761545053,14251.710000000001
Asia,Bahrain,None,2021-05-04,110781,3,0,975,450,0,7360.227519468289,14251.710000000001
Asia,Bahrain,None,2021-05-05,110781,3,0,975,450,0,7393.8872773915255,14251.710000000001
Asia,Bahrain,None,2021-05-06,110781,3,0,975,450,0,7427.547035314761,14251.710000000001
Asia,Bahrain,None,2021-05-07,110781,3,0,975,450,0,7461.206793237998,14251.710000000001
Asia,Bahrain,None,2021-05-08,110781,3,0,975,450,0,7494.8665511612335,14251.710000000001
Asia,Bahrain,None,2021-05-09,110781,3,0,975,450,0,7528.52630908447,14251.710000000001
Asia,Bahrain,None,2021-05-10,110781,3,0,975,450,0,7562.186067007706,14251.710000000001
Asia,Bahrain,None,2021-05-11,110781,3,0,975,450,0,7595.845824930942,14251.710000000001
Asia,Bahrain,None,2021-05-12,110781,3,0,975,450,0,7629.505582854179,14251.710000000001
Asia,Bahrain,None,2021-05-13,110781,3,0,975,450,0,7663.165340777415,14251.710000000001
Asia,Bahrain,None,2021-05-14,110781,3,0,975,451,0,7696.82509870065,14251.710000000001
Asia,Bahrain,None,2021-05-15,110781,3,0,975,451,0,7730.484856623887,14251.710000000001
Asia,Bangladesh,None,2021-04-20,544547,97,1,1666,8702,0,204364.0377832614,158324.91507936496
Asia,Bangladesh,None,2021-04-21,544547,95,1,1666,8704,0,204364.0377832614,167355.3073412697
Asia,Bangladesh,None,2021-04-22,544547,93,1,1666,8706,0,204364.0377832614,176385.69960317446
Asia,Bangladesh,None,2021-04-23,544547,91,0,1666,8707,0,204364.0377832614,185416.09186507924
Asia,Bangladesh,None,2021-04-24,544547,89,0,1666,8709,0,204364.0377832614,194446.484126984
Asia,Bangladesh,None,2021-04-25,544547,87,0,1666,8711,0,204364.0377832614,203476.87638888875
Asia,Bangladesh,None,2021-04-26,544547,85,0,1666,8713,0,204364.0377832614,212507.26865079353
Asia,Bangladesh,None,2021-04-27,544547,83,0,1666,8714,0,204364.0377832614,221537.66091269828
Asia,Bangladesh,None,2021-04-28,544547,82,0,1666,8716,0,204364.0377832614,230568.05317460303
Asia,Bangladesh,None,2021-04-29,544547,80,0,1666,8717,0,204364.0377832614,239598.4454365078
Asia,Bangladesh,None,2021-04-30,544547,78,0,1666,8719,0,204364.0377832614,248628.83769841256
Asia,Bangladesh,None,2021-05-01,544547,77,0,1666,8721,0,204364.0377832614,257659.22996031735
Asia,Bangladesh,None,2021-05-02,544547,75,0,1666,8722,0,204364.0377832614,266689.6222222221
Asia,Bangladesh,None,2021-05-03,544547,74,0,1666,8723,0,204364.0377832614,275720.0144841268
Asia,Bangladesh,None,2021-05-04,544547,72,0,1666,8725,0,204364.0377832614,284750.4067460316
Asia,Bangladesh,None,2021-05-05,544547,71,0,1666,8726,0,204364.0377832614,293780.7990079364
Asia,Bangladesh,None,2021-05-06,544547,69,0,1666,8728,0,204364.0377832614,302811.19126984116
Asia,Bangladesh,None,2021-05-07,544547,68,0,1666,8729,0,204364.0377832614,311841.58353174594
Asia,Bangladesh,None,2021-05-08,544547,66,0,1666,8730,0,204364.0377832614,320871.97579365066
Asia,Bangladesh,None,2021-05-09,544547,65,0,1666,8732,0,204364.0377832614,329902.36805555545
Asia,Bangladesh,None,2021-05-10,544547,64,0,1666,8733,0,204364.0377832614,338932.76031746017
Asia,Bangladesh,None,2021-05-11,544547,63,0,1666,8734,0,204364.0377832614,347963.15257936495
Asia,Bangladesh,None,2021-05-12,544547,61,0,1666,8735,0,204364.0377832614,356993.54484126973
Asia,Bangladesh,None,2021-05-13,544547,60,0,1666,8737,0,204364.0377832614,366023.9371031745
Asia,Bangladesh,None,2021-05-14,544547,59,0,1666,8738,0,204364.0377832614,375054.32936507923
Asia,Bangladesh,None,2021-05-15,544547,58,0,1666,8739,0,204364.0377832614,384084.721626984
Asia,Bhutan,None,2021-04-20,886,2,2,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-21,886,2,2,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-22,886,2,2,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-23,886,2,2,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-24,886,2,2,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-25,886,2,2,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-26,886,2,2,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-27,886,2,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-28,886,2,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-29,886,2,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-04-30,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-01,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-02,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-03,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-04,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-05,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-06,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-07,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-08,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-09,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-10,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-11,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-12,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-13,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-14,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Bhutan,None,2021-05-15,886,1,1,393,1,0,7977.650000000001,0.0
Asia,Cambodia,None,2021-04-20,1285,0,0,53,8,0,46109.15662947674,8021.511435114821
Asia,Cambodia,None,2021-04-21,1285,0,0,53,8,0,46899.7932282818,8021.511435114821
Asia,Cambodia,None,2021-04-22,1285,0,0,53,8,0,47690.42982708685,8021.511435114821
Asia,Cambodia,None,2021-04-23,1285,0,0,53,8,0,48481.06642589191,8021.511435114821
Asia,Cambodia,None,2021-04-24,1285,0,0,53,8,0,49271.70302469697,8021.511435114821
Asia,Cambodia,None,2021-04-25,1285,0,0,53,8,0,50062.339623502034,8021.511435114821
Asia,Cambodia,None,2021-04-26,1285,0,0,53,8,0,50852.97622230709,8021.511435114821
Asia,Cambodia,None,2021-04-27,1285,0,0,53,8,0,51643.61282111215,8021.511435114821
Asia,Cambodia,None,2021-04-28,1285,0,0,53,8,0,52434.24941991721,8021.511435114821
Asia,Cambodia,None,2021-04-29,1285,0,0,53,8,0,53224.88601872226,8021.511435114821
Asia,Cambodia,None,2021-04-30,1285,0,0,53,8,0,54015.52261752732,8021.511435114821
Asia,Cambodia,None,2021-05-01,1285,0,0,53,8,0,54806.15921633238,8021.511435114821
Asia,Cambodia,None,2021-05-02,1285,0,0,53,8,0,55596.79581513743,8021.511435114821
Asia,Cambodia,None,2021-05-03,1285,0,0,53,8,0,56387.43241394249,8021.511435114821
Asia,Cambodia,None,2021-05-04,1285,0,0,53,8,0,57178.069012747554,8021.511435114821
Asia,Cambodia,None,2021-05-05,1285,0,0,53,8,0,57968.70561155261,8021.511435114821
Asia,Cambodia,None,2021-05-06,1285,0,0,53,8,0,58759.34221035767,8021.511435114821
Asia,Cambodia,None,2021-05-07,1285,0,0,53,8,0,59549.97880916273,8021.511435114821
Asia,Cambodia,None,2021-05-08,1285,0,0,53,8,0,60340.61540796778,8021.511435114821
Asia,Cambodia,None,2021-05-09,1285,0,0,53,8,0,61131.25200677284,8021.511435114821
Asia,Cambodia,None,2021-05-10,1285,0,0,53,8,0,61921.8886055779,8021.511435114821
Asia,Cambodia,None,2021-05-11,1285,0,0,53,8,0,62712.52520438295,8021.511435114821
Asia,Cambodia,None,2021-05-12,1285,0,0,53,8,0,63503.16180318801,8021.511435114821
Asia,Cambodia,None,2021-05-13,1285,0,0,53,8,0,64293.798401993074,8021.511435114821
Asia,Cambodia,None,2021-05-14,1285,0,0,53,8,0,65084.43500079813,8021.511435114821
Asia,Cambodia,None,2021-05-15,1285,0,0,53,8,0,65875.0715996032,8021.511435114821
Asia,Georgia,None,2021-04-20,257657,132,65,42341,3777,3,1593.6812218045118,0.0
Asia,Georgia,None,2021-04-21,257657,127,62,42341,3779,3,1635.2592481203012,0.0
Asia,Georgia,None,2021-04-22,257657,122,60,42341,3781,3,1676.8372744360906,0.0
Asia,Georgia,None,2021-04-23,257657,117,57,42341,3782,3,1718.41530075188,0.0
Asia,Georgia,None,2021-04-24,257657,113,55,42341,3784,3,1759.9933270676697,0.0
Asia,Georgia,None,2021-04-25,257657,108,52,42341,3785,3,1801.5713533834592,0.0
Asia,Georgia,None,2021-04-26,257657,104,50,42341,3787,3,1843.1493796992486,0.0
Asia,Georgia,None,2021-04-27,257657,100,48,42341,3788,3,1884.727406015038,0.0
Asia,Georgia,None,2021-04-28,257657,96,46,42341,3790,2,1926.3054323308274,0.0
Asia,Georgia,None,2021-04-29,257657,93,44,42341,3791,2,1967.8834586466169,0.0
Asia,Georgia,None,2021-04-30,257657,89,42,42341,3792,2,2009.4614849624065,0.0
Asia,Georgia,None,2021-05-01,257657,86,40,42341,3794,2,2051.039511278196,0.0
Asia,Georgia,None,2021-05-02,257657,83,39,42341,3795,2,2092.6175375939856,0.0
Asia,Georgia,None,2021-05-03,257657,80,37,42341,3796,2,2134.195563909775,0.0
Asia,Georgia,None,2021-05-04,257657,77,36,42341,3797,2,2175.7735902255645,0.0
Asia,Georgia,None,2021-05-05,257657,74,34,42341,3799,2,2217.351616541354,0.0
Asia,Georgia,None,2021-05-06,257657,71,33,42341,3800,2,2258.9296428571433,0.0
Asia,Georgia,None,2021-05-07,257657,69,31,42341,3801,2,2300.5076691729328,0.0
Asia,Georgia,None,2021-05-08,257657,66,30,42341,3802,2,2342.085695488722,0.0
Asia,Georgia,None,2021-05-09,257657,64,29,42341,3803,2,2383.6637218045116,0.0
Asia,Georgia,None,2021-05-10,257657,62,28,42341,3804,2,2425.241748120301,0.0
Asia,Georgia,None,2021-05-11,257657,59,26,42341,3805,2,2466.8197744360905,0.0
Asia,Georgia,None,2021-05-12,257657,57,25,42341,3806,2,2508.39780075188,0.0
Asia,Georgia,None,2021-05-13,257657,55,24,42341,3807,2,2549.97582706767,0.0
Asia,Georgia,None,2021-05-14,257657,53,23,42341,3808,1,2591.553853383459,0.0
Asia,Georgia,None,2021-05-15,257657,51,22,42341,3809,1,2633.1318796992487,0.0
Asia,India,None,2021-04-21,10829580,49,3,29093,158045,0,2814007.738712174,381769.45523368014
Asia,India,None,2021-04-22,10829580,46,3,29093,158046,0,2848713.910129681,385963.2942266812
Asia,India,None,2021-04-23,10829580,43,3,29093,158047,0,2883420.081547189,390157.13321968226
Asia,India,None,2021-04-24,10829580,41,3,29093,158047,0,2918126.2529646964,394350.9722126833
Asia,India,None,2021-04-25,10829580,39,3,29093,158048,0,2952832.424382204,398544.8112056843
Asia,India,None,2021-04-26,10829580,37,3,29093,158049,0,2987538.5957997115,402738.65019868535
Asia,India,None,2021-04-27,10829580,35,3,29093,158050,0,3022244.767217219,406932.48919168644
Asia,India,None,2021-04-28,10829580,33,2,29093,158050,0,3056950.9386347267,411126.3281846875
Asia,India,None,2021-04-29,10829580,31,2,29093,158051,0,3091657.1100522345,415320.1671776885
Asia,India,None,2021-04-30,10829580,29,2,29093,158051,0,3126363.281469742,419514.0061706896
Asia,India,None,2021-05-01,10829580,28,2,29093,158052,0,3161069.452887249,423707.8451636906
Asia,India,None,2021-05-02,10829580,26,2,29093,158053,0,3195775.624304757,427901.68415669166
Asia,India,None,2021-05-03,10829580,25,2,29093,158053,0,3230481.7957222643,432095.5231496927
Asia,India,None,2021-05-04,10829580,23,2,29093,158054,0,3265187.967139772,436289.3621426938
Asia,India,None,2021-05-05,10829580,22,2,29093,158054,0,3299894.1385572795,440483.2011356948
Asia,India,None,2021-05-06,10829580,21,2,29093,158054,0,3334600.309974787,444677.04012869584
Asia,India,None,2021-05-07,10829580,20,2,29093,158055,0,3369306.4813922946,448870.8791216969
Asia,India,None,2021-05-08,10829580,19,2,29093,158055,0,3404012.6528098024,453064.71811469796
Asia,India,None,2021-05-09,10829580,18,1,29093,158056,0,3438718.82422731,457258.557107699
Asia,India,None,2021-05-10,10829580,17,1,29093,158056,0,3473424.995644817,461452.3961007
Asia,India,None,2021-05-11,10829580,16,1,29093,158056,0,3508131.167062325,465646.2350937011
Asia,India,None,2021-05-12,10829580,15,1,29093,158057,0,3542837.3384798323,469840.07408670214
Asia,India,None,2021-05-13,10829580,14,1,29093,158057,0,3577543.50989734,474033.91307970317
Asia,India,None,2021-05-14,10829580,13,1,29093,158057,0,3612249.6813148474,478227.75207270426
Asia,India,None,2021-05-15,10829580,13,1,29093,158058,0,3646955.8527323552,482421.5910657053
Asia,Indonesia,None,2021-04-21,1131432,1940,1153,565406,39126,196,250890.1889955275,153686.4447855133
Asia,Indonesia,None,2021-04-22,1131432,1891,1121,565406,39157,192,253670.44744080456,155609.4762960451
Asia,Indonesia,None,2021-04-23,1131432,1843,1089,565406,39187,188,256450.70588608165,157532.50780657688
Asia,Indonesia,None,2021-04-24,1131432,1798,1059,565406,39216,185,259230.96433135873,159455.53931710863
Asia,Indonesia,None,2021-04-25,1131432,1753,1029,565406,39245,181,262011.22277663578,161378.57082764042
Asia,Indonesia,None,2021-04-26,1131432,1710,1001,565406,39273,177,264791.48122191284,163301.6023381722
Asia,Indonesia,None,2021-04-27,1131432,1668,974,565406,39301,173,267571.7396671899,165224.633848704
Asia,Indonesia,None,2021-04-28,1131432,1627,947,565406,39328,170,270351.998112467,167147.66535923578
Asia,Indonesia,None,2021-04-29,1131432,1587,921,565406,39354,166,273132.25655774405,169070.69686976756
