Country,Province_State,Date,Cum_Cases,Cum_Deaths, Population
Russia,Magadan Oblast,2020-05-27,227,3,140199
Russia,Magadan Oblast,2020-05-28,230,3,140199
Russia,Magadan Oblast,2020-05-29,238,3,140199
Russia,Magadan Oblast,2020-05-30,238,3,140199
Russia,Magadan Oblast,2020-05-31,238,3,140199
Russia,Magadan Oblast,2020-06-01,243,3,140199
Russia,Moscow,2020-03-22,191,0,12692466
Russia,Moscow,2020-03-23,262,0,12692466
Russia,Moscow,2020-03-24,290,0,12692466
Russia,Moscow,2020-03-25,410,0,12692466
Russia,Moscow,2020-03-26,546,2,12692466
Russia,Moscow,2020-03-27,703,4,12692466
Russia,Moscow,2020-03-28,817,5,12692466
Russia,Moscow,2020-03-29,1014,6,12692466
Russia,Moscow,2020-03-30,1226,6,12692466
Russia,Moscow,2020-03-31,1613,11,12692466
Russia,Moscow,2020-04-01,1880,16,12692466
Russia,Moscow,2020-04-02,2475,19,12692466
Russia,Moscow,2020-04-03,2923,20,12692466
Russia,Moscow,2020-04-04,3357,27,12692466
Russia,Moscow,2020-04-05,3893,29,12692466
Russia,Moscow,2020-04-06,4484,29,12692466
Russia,Moscow,2020-04-07,5181,31,12692466
Russia,Moscow,2020-04-08,5841,31,12692466
Russia,Moscow,2020-04-09,6698,38,12692466
Russia,Moscow,2020-04-10,7822,50,12692466
Russia,Moscow,2020-04-11,8852,58,12692466
Russia,Moscow,2020-04-12,10158,72,12692466
Russia,Moscow,2020-04-13,11513,82,12692466
Russia,Moscow,2020-04-14,13002,95,12692466
Russia,Moscow,2020-04-15,14776,106,12692466
Russia,Moscow,2020-04-16,16146,113,12692466
Russia,Moscow,2020-04-17,18105,127,12692466
Russia,Moscow,2020-04-18,20754,148,12692466
Russia,Moscow,2020-04-19,24324,176,12692466
Russia,Moscow,2020-04-20,26350,204,12692466
Russia,Moscow,2020-04-21,29433,233,12692466
Russia,Moscow,2020-04-22,31981,261,12692466
Russia,Moscow,2020-04-23,33940,288,12692466
Russia,Moscow,2020-04-24,36897,325,12692466
Russia,Moscow,2020-04-25,39509,366,12692466
Russia,Moscow,2020-04-26,42480,404,12692466
Russia,Moscow,2020-04-27,45351,435,12692466
Russia,Moscow,2020-04-28,48426,479,12692466
Russia,Moscow,2020-04-29,50646,546,12692466
Russia,Moscow,2020-04-30,53739,611,12692466
Russia,Moscow,2020-05-01,57300,658,12692466
Russia,Moscow,2020-05-02,62658,695,12692466
Russia,Moscow,2020-05-03,68606,729,12692466
Russia,Moscow,2020-05-04,74401,764,12692466
Russia,Moscow,2020-05-05,80115,816,12692466
Russia,Moscow,2020-05-06,85973,866,12692466
Russia,Moscow,2020-05-07,98522,956,12692466
Russia,Moscow,2020-05-08,98522,956,12692466
Russia,Moscow,2020-05-09,98522,956,12692466
Russia,Moscow,2020-05-10,98522,956,12692466
Russia,Moscow,2020-05-11,115909,1124,12692466
Russia,Moscow,2020-05-12,121301,1179,12692466
Russia,Moscow,2020-05-13,126004,1232,12692466
Russia,Moscow,2020-05-14,130716,1290,12692466
Russia,Moscow,2020-05-15,135464,1358,12692466
Russia,Moscow,2020-05-16,135464,1358,12692466
Russia,Moscow,2020-05-17,142824,1503,12692466
Russia,Moscow,2020-05-18,146062,1580,12692466
Russia,Moscow,2020-05-19,146062,1580,12692466
Russia,Moscow,2020-05-20,149607,1651,12692466
Russia,Moscow,2020-05-21,155219,1794,12692466
Russia,Moscow,2020-05-22,155219,1794,12692466
Russia,Moscow,2020-05-23,161397,1934,12692466
Russia,Moscow,2020-05-24,163913,1993,12692466
Russia,Moscow,2020-05-25,166473,2034,12692466
Russia,Moscow,2020-05-26,169303,2110,12692466
Russia,Moscow,2020-05-27,169303,2110,12692466
Russia,Moscow,2020-05-28,173497,2254,12692466
Russia,Moscow,2020-05-29,175829,2330,12692466
Russia,Moscow,2020-05-30,175829,2330,12692466
Russia,Moscow,2020-05-31,175829,2330,12692466
Russia,Moscow,2020-06-01,180791,2477,12692466
Russia,Moscow Oblast,2020-03-22,0,0,7687647
Russia,Moscow Oblast,2020-03-23,0,0,7687647
Russia,Moscow Oblast,2020-03-24,0,0,7687647
Russia,Moscow Oblast,2020-03-25,41,0,7687647
Russia,Moscow Oblast,2020-03-26,41,0,7687647
Russia,Moscow Oblast,2020-03-27,49,0,7687647
Russia,Moscow Oblast,2020-03-28,85,0,7687647
Russia,Moscow Oblast,2020-03-29,112,0,7687647
Russia,Moscow Oblast,2020-03-30,119,0,7687647
Russia,Moscow Oblast,2020-03-31,119,0,7687647
Russia,Moscow Oblast,2020-04-01,134,1,7687647
Russia,Moscow Oblast,2020-04-02,177,2,7687647
Russia,Moscow Oblast,2020-04-03,211,2,7687647
Russia,Moscow Oblast,2020-04-04,260,2,7687647
Russia,Moscow Oblast,2020-04-05,305,2,7687647
Russia,Moscow Oblast,2020-04-06,387,3,7687647
Russia,Moscow Oblast,2020-04-07,454,8,7687647
Russia,Moscow Oblast,2020-04-08,549,10,7687647
Russia,Moscow Oblast,2020-04-09,748,13,7687647
Russia,Moscow Oblast,2020-04-10,930,13,7687647
Russia,Moscow Oblast,2020-04-11,1082,14,7687647
Russia,Moscow Oblast,2020-04-12,1360,18,7687647
Russia,Moscow Oblast,2020-04-13,1855,19,7687647
Russia,Moscow Oblast,2020-04-14,2315,24,7687647
Russia,Moscow Oblast,2020-04-15,2587,26,7687647
Russia,Moscow Oblast,2020-04-16,3054,33,7687647
Russia,Moscow Oblast,2020-04-17,3526,40,7687647
Russia,Moscow Oblast,2020-04-18,3954,40,7687647
Russia,Moscow Oblast,2020-04-19,4663,49,7687647
Russia,Moscow Oblast,2020-04-20,5241,49,7687647
Russia,Moscow Oblast,2020-04-21,5959,49,7687647
Russia,Moscow Oblast,2020-04-22,6590,56,7687647
Russia,Moscow Oblast,2020-04-23,7278,56,7687647
Russia,Moscow Oblast,2020-04-24,7889,66,7687647
Russia,Moscow Oblast,2020-04-25,8494,69,7687647
Russia,Moscow Oblast,2020-04-26,9070,71,7687647
Russia,Moscow Oblast,2020-04-27,9708,71,7687647
Russia,Moscow Oblast,2020-04-28,10231,74,7687647
Russia,Moscow Oblast,2020-04-29,10917,90,7687647
Russia,Moscow Oblast,2020-04-30,11710,93,7687647
Russia,Moscow Oblast,2020-05-01,12507,109,7687647
Russia,Moscow Oblast,2020-05-02,13314,109,7687647
Russia,Moscow Oblast,2020-05-03,14136,111,7687647
Russia,Moscow Oblast,2020-05-04,14939,111,7687647
Russia,Moscow Oblast,2020-05-05,15761,127,7687647
Russia,Moscow Oblast,2020-05-06,16590,141,7687647
Russia,Moscow Oblast,2020-05-07,18350,175,7687647
Russia,Moscow Oblast,2020-05-08,18350,175,7687647
Russia,Moscow Oblast,2020-05-09,18350,175,7687647
Russia,Moscow Oblast,2020-05-10,18350,175,7687647
Russia,Moscow Oblast,2020-05-11,21637,209,7687647
Russia,Moscow Oblast,2020-05-12,22700,219,7687647
Russia,Moscow Oblast,2020-05-13,23662,226,7687647
Russia,Moscow Oblast,2020-05-14,24580,240,7687647
Russia,Moscow Oblast,2020-05-15,25525,253,7687647
Russia,Moscow Oblast,2020-05-16,25525,253,7687647
Russia,Moscow Oblast,2020-05-17,27369,268,7687647
Russia,Moscow Oblast,2020-05-18,28290,268,7687647
Russia,Moscow Oblast,2020-05-19,28290,268,7687647
Russia,Moscow Oblast,2020-05-20,29188,271,7687647
Russia,Moscow Oblast,2020-05-21,30983,299,7687647
Russia,Moscow Oblast,2020-05-22,30983,299,7687647
Russia,Moscow Oblast,2020-05-23,32653,324,7687647
Russia,Moscow Oblast,2020-05-24,33515,329,7687647
Russia,Moscow Oblast,2020-05-25,34346,340,7687647
Russia,Moscow Oblast,2020-05-26,35163,349,7687647
Russia,Moscow Oblast,2020-05-27,35163,349,7687647
Russia,Moscow Oblast,2020-05-28,36730,380,7687647
Russia,Moscow Oblast,2020-05-29,37503,400,7687647
Russia,Moscow Oblast,2020-05-30,37503,400,7687647
Russia,Moscow Oblast,2020-05-31,37503,400,7687647
Russia,Moscow Oblast,2020-06-01,38995,449,7687647
Russia,Murmansk Oblast,2020-03-22,0,0,741511
Russia,Murmansk Oblast,2020-03-23,0,0,741511
Russia,Murmansk Oblast,2020-03-24,0,0,741511
Russia,Murmansk Oblast,2020-03-25,1,0,741511
Russia,Murmansk Oblast,2020-03-26,1,0,741511
Russia,Murmansk Oblast,2020-03-27,1,0,741511
Russia,Murmansk Oblast,2020-03-28,1,0,741511
Russia,Murmansk Oblast,2020-03-29,3,0,741511
Russia,Murmansk Oblast,2020-03-30,5,0,741511
Russia,Murmansk Oblast,2020-03-31,11,0,741511
Russia,Murmansk Oblast,2020-04-01,11,0,741511
Russia,Murmansk Oblast,2020-04-02,15,0,741511
Russia,Murmansk Oblast,2020-04-03,15,0,741511
Russia,Murmansk Oblast,2020-04-04,15,0,741511
Russia,Murmansk Oblast,2020-04-05,15,0,741511
Russia,Murmansk Oblast,2020-04-06,18,0,741511
Russia,Murmansk Oblast,2020-04-07,18,0,741511
Russia,Murmansk Oblast,2020-04-08,43,0,741511
Russia,Murmansk Oblast,2020-04-09,44,0,741511
Russia,Murmansk Oblast,2020-04-10,67,0,741511
Russia,Murmansk Oblast,2020-04-11,67,0,741511
Russia,Murmansk Oblast,2020-04-12,128,0,741511
Russia,Murmansk Oblast,2020-04-13,128,1,741511
Russia,Murmansk Oblast,2020-04-14,128,1,741511
Russia,Murmansk Oblast,2020-04-15,265,1,741511
Russia,Murmansk Oblast,2020-04-16,306,1,741511
Russia,Murmansk Oblast,2020-04-17,314,1,741511
Russia,Murmansk Oblast,2020-04-18,321,2,741511
Russia,Murmansk Oblast,2020-04-19,354,3,741511
Russia,Murmansk Oblast,2020-04-20,400,3,741511
Russia,Murmansk Oblast,2020-04-21,435,3,741511
Russia,Murmansk Oblast,2020-04-22,506,3,741511
Russia,Murmansk Oblast,2020-04-23,603,3,741511
Russia,Murmansk Oblast,2020-04-24,663,4,741511
Russia,Murmansk Oblast,2020-04-25,856,4,741511
Russia,Murmansk Oblast,2020-04-26,961,4,741511
Russia,Murmansk Oblast,2020-04-27,989,4,741511
Russia,Murmansk Oblast,2020-04-28,1056,4,741511
Russia,Murmansk Oblast,2020-04-29,1126,4,741511
Russia,Murmansk Oblast,2020-04-30,1227,4,741511
Russia,Murmansk Oblast,2020-05-01,1313,4,741511
Russia,Murmansk Oblast,2020-05-02,1456,4,741511
Russia,Murmansk Oblast,2020-05-03,1694,4,741511
Russia,Murmansk Oblast,2020-05-04,1974,4,741511
Russia,Murmansk Oblast,2020-05-05,2101,4,741511
Russia,Murmansk Oblast,2020-05-06,2237,4,741511
Russia,Murmansk Oblast,2020-05-07,2322,4,741511
Russia,Murmansk Oblast,2020-05-08,2322,4,741511
Russia,Murmansk Oblast,2020-05-09,2322,4,741511
Russia,Murmansk Oblast,2020-05-10,2322,4,741511
Russia,Murmansk Oblast,2020-05-11,2416,5,741511
Russia,Murmansk Oblast,2020-05-12,2428,5,741511
Russia,Murmansk Oblast,2020-05-13,2471,5,741511
Russia,Murmansk Oblast,2020-05-14,2492,6,741511
Russia,Murmansk Oblast,2020-05-15,2551,6,741511
Russia,Murmansk Oblast,2020-05-16,2551,6,741511
Russia,Murmansk Oblast,2020-05-17,2654,6,741511
Russia,Murmansk Oblast,2020-05-18,2666,6,741511
Russia,Murmansk Oblast,2020-05-19,2666,6,741511
Russia,Murmansk Oblast,2020-05-20,2684,6,741511
Russia,Murmansk Oblast,2020-05-21,2781,7,741511
Russia,Murmansk Oblast,2020-05-22,2781,7,741511
Russia,Murmansk Oblast,2020-05-23,2868,7,741511
Russia,Murmansk Oblast,2020-05-24,2900,7,741511
Russia,Murmansk Oblast,2020-05-25,2936,7,741511
Russia,Murmansk Oblast,2020-05-26,2981,7,741511
Russia,Murmansk Oblast,2020-05-27,2981,7,741511
Russia,Murmansk Oblast,2020-05-28,3076,7,741511
Russia,Murmansk Oblast,2020-05-29,3136,7,741511
Russia,Murmansk Oblast,2020-05-30,3136,7,741511
Russia,Murmansk Oblast,2020-05-31,3136,7,741511
Russia,Murmansk Oblast,2020-06-01,3222,7,741511
Russia,Nenetskiy Autonomous Oblast,2020-03-22,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-23,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-24,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-25,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-26,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-27,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-28,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-29,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-30,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-03-31,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-01,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-02,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-03,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-04,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-05,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-06,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-07,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-08,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-09,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-10,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-11,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-12,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-13,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-14,0,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-15,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-16,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-17,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-18,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-19,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-20,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-21,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-22,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-23,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-24,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-25,1,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-26,2,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-27,11,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-28,29,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-29,30,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-04-30,33,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-01,34,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-02,34,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-03,45,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-04,47,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-05,47,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-06,47,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-07,49,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-08,49,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-09,49,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-10,49,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-11,50,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-12,50,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-13,50,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-14,50,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-15,52,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-16,52,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-17,54,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-18,54,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-19,54,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-20,57,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-21,59,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-22,59,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-23,62,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-24,62,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-25,62,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-26,64,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-27,64,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-28,68,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-29,69,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-30,69,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-05-31,69,0,44110
Russia,Nenetskiy Autonomous Oblast,2020-06-01,72,0,44110
Russia,Nizhegorodskaya Oblast,2020-03-22,0,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-23,0,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-24,0,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-25,8,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-26,8,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-27,8,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-28,11,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-29,11,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-30,11,0,3203818
Russia,Nizhegorodskaya Oblast,2020-03-31,12,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-01,12,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-02,25,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-03,25,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-04,25,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-05,47,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-06,56,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-07,56,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-08,80,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-09,87,0,3203818
Russia,Nizhegorodskaya Oblast,2020-04-10,119,1,3203818
Russia,Nizhegorodskaya Oblast,2020-04-11,152,1,3203818
Russia,Nizhegorodskaya Oblast,2020-04-12,194,1,3203818
Russia,Nizhegorodskaya Oblast,2020-04-13,224,4,3203818
Russia,Nizhegorodskaya Oblast,2020-04-14,292,4,3203818
Russia,Nizhegorodskaya Oblast,2020-04-15,339,4,3203818
Russia,Nizhegorodskaya Oblast,2020-04-16,404,4,3203818
Russia,Nizhegorodskaya Oblast,2020-04-17,458,4,3203818
Russia,Nizhegorodskaya Oblast,2020-04-18,517,4,3203818
Russia,Nizhegorodskaya Oblast,2020-04-19,646,4,3203818
Russia,Nizhegorodskaya Oblast,2020-04-20,759,5,3203818
Russia,Nizhegorodskaya Oblast,2020-04-21,860,5,3203818
Russia,Nizhegorodskaya Oblast,2020-04-22,929,6,3203818
Russia,Nizhegorodskaya Oblast,2020-04-23,1002,7,3203818
Russia,Nizhegorodskaya Oblast,2020-04-24,1096,8,3203818
Russia,Nizhegorodskaya Oblast,2020-04-25,1214,8,3203818
Russia,Nizhegorodskaya Oblast,2020-04-26,1367,8,3203818
Russia,Nizhegorodskaya Oblast,2020-04-27,1574,9,3203818
Russia,Nizhegorodskaya Oblast,2020-04-28,1663,9,3203818
Russia,Nizhegorodskaya Oblast,2020-04-29,1794,11,3203818
Russia,Nizhegorodskaya Oblast,2020-04-30,1944,12,3203818
Russia,Nizhegorodskaya Oblast,2020-05-01,2123,14,3203818
Russia,Nizhegorodskaya Oblast,2020-05-02,2443,14,3203818
Russia,Nizhegorodskaya Oblast,2020-05-03,2695,16,3203818
Russia,Nizhegorodskaya Oblast,2020-05-04,2852,16,3203818
Russia,Nizhegorodskaya Oblast,2020-05-05,3026,16,3203818
Russia,Nizhegorodskaya Oblast,2020-05-06,3298,16,3203818
Russia,Nizhegorodskaya Oblast,2020-05-07,3886,23,3203818
Russia,Nizhegorodskaya Oblast,2020-05-08,3886,23,3203818
Russia,Nizhegorodskaya Oblast,2020-05-09,3886,23,3203818
Russia,Nizhegorodskaya Oblast,2020-05-10,3886,23,3203818
Russia,Nizhegorodskaya Oblast,2020-05-11,4733,31,3203818
Russia,Nizhegorodskaya Oblast,2020-05-12,5087,32,3203818
Russia,Nizhegorodskaya Oblast,2020-05-13,5358,35,3203818
Russia,Nizhegorodskaya Oblast,2020-05-14,5596,37,3203818
Russia,Nizhegorodskaya Oblast,2020-05-15,5903,40,3203818
Russia,Nizhegorodskaya Oblast,2020-05-16,5903,40,3203818
Russia,Nizhegorodskaya Oblast,2020-05-17,6413,43,3203818
Russia,Nizhegorodskaya Oblast,2020-05-18,6692,43,3203818
Russia,Nizhegorodskaya Oblast,2020-05-19,6692,43,3203818
Russia,Nizhegorodskaya Oblast,2020-05-20,6952,45,3203818
Russia,Nizhegorodskaya Oblast,2020-05-21,7413,53,3203818
Russia,Nizhegorodskaya Oblast,2020-05-22,7413,53,3203818
Russia,Nizhegorodskaya Oblast,2020-05-23,7826,60,3203818
Russia,Nizhegorodskaya Oblast,2020-05-24,8047,65,3203818
Russia,Nizhegorodskaya Oblast,2020-05-25,8276,65,3203818
Russia,Nizhegorodskaya Oblast,2020-05-26,8504,72,3203818
Russia,Nizhegorodskaya Oblast,2020-05-27,8504,72,3203818
Russia,Nizhegorodskaya Oblast,2020-05-28,8963,84,3203818
Russia,Nizhegorodskaya Oblast,2020-05-29,9244,89,3203818
Russia,Nizhegorodskaya Oblast,2020-05-30,9244,89,3203818
Russia,Nizhegorodskaya Oblast,2020-05-31,9244,89,3203818
Russia,Nizhegorodskaya Oblast,2020-06-01,9834,98,3203818
Russia,Novgorod Oblast,2020-03-22,0,0,596173
Russia,Novgorod Oblast,2020-03-23,0,0,596173
Russia,Novgorod Oblast,2020-03-24,0,0,596173
Russia,Novgorod Oblast,2020-03-25,1,0,596173
Russia,Novgorod Oblast,2020-03-26,1,0,596173
Russia,Novgorod Oblast,2020-03-27,1,0,596173
Russia,Novgorod Oblast,2020-03-28,1,0,596173
Russia,Novgorod Oblast,2020-03-29,3,0,596173
Russia,Novgorod Oblast,2020-03-30,3,0,596173
Russia,Novgorod Oblast,2020-03-31,3,0,596173
Russia,Novgorod Oblast,2020-04-01,3,0,596173
Russia,Novgorod Oblast,2020-04-02,3,0,596173
Russia,Novgorod Oblast,2020-04-03,3,0,596173
Russia,Novgorod Oblast,2020-04-04,3,0,596173
Russia,Novgorod Oblast,2020-04-05,3,0,596173
Russia,Novgorod Oblast,2020-04-06,5,0,596173
Russia,Novgorod Oblast,2020-04-07,5,0,596173
Russia,Novgorod Oblast,2020-04-08,5,0,596173
Russia,Novgorod Oblast,2020-04-09,12,0,596173
Russia,Novgorod Oblast,2020-04-10,18,0,596173
Russia,Novgorod Oblast,2020-04-11,18,0,596173
Russia,Novgorod Oblast,2020-04-12,18,0,596173
Russia,Novgorod Oblast,2020-04-13,26,0,596173
Russia,Novgorod Oblast,2020-04-14,26,0,596173
Russia,Novgorod Oblast,2020-04-15,26,0,596173
Russia,Novgorod Oblast,2020-04-16,53,0,596173
Russia,Novgorod Oblast,2020-04-17,74,0,596173
Russia,Novgorod Oblast,2020-04-18,80,1,596173
Russia,Novgorod Oblast,2020-04-19,98,1,596173
Russia,Novgorod Oblast,2020-04-20,108,1,596173
Russia,Novgorod Oblast,2020-04-21,114,1,596173
Russia,Novgorod Oblast,2020-04-22,140,1,596173
Russia,Novgorod Oblast,2020-04-23,157,1,596173
Russia,Novgorod Oblast,2020-04-24,171,1,596173
Russia,Novgorod Oblast,2020-04-25,186,1,596173
Russia,Novgorod Oblast,2020-04-26,211,2,596173
Russia,Novgorod Oblast,2020-04-27,244,2,596173
Russia,Novgorod Oblast,2020-04-28,254,2,596173
Russia,Novgorod Oblast,2020-04-29,266,2,596173
Russia,Novgorod Oblast,2020-04-30,279,2,596173
Russia,Novgorod Oblast,2020-05-01,297,2,596173
Russia,Novgorod Oblast,2020-05-02,322,2,596173
Russia,Novgorod Oblast,2020-05-03,348,2,596173
Russia,Novgorod Oblast,2020-05-04,372,2,596173
Russia,Novgorod Oblast,2020-05-05,399,4,596173
Russia,Novgorod Oblast,2020-05-06,417,5,596173
Russia,Novgorod Oblast,2020-05-07,457,5,596173
Russia,Novgorod Oblast,2020-05-08,457,5,596173
Russia,Novgorod Oblast,2020-05-09,457,5,596173
Russia,Novgorod Oblast,2020-05-10,457,5,596173
Russia,Novgorod Oblast,2020-05-11,514,5,596173
Russia,Novgorod Oblast,2020-05-12,541,5,596173
Russia,Novgorod Oblast,2020-05-13,555,5,596173
Russia,Novgorod Oblast,2020-05-14,570,5,596173
Russia,Novgorod Oblast,2020-05-15,584,5,596173
Russia,Novgorod Oblast,2020-05-16,584,5,596173
Russia,Novgorod Oblast,2020-05-17,631,5,596173
Russia,Novgorod Oblast,2020-05-18,652,5,596173
Russia,Novgorod Oblast,2020-05-19,652,5,596173
Russia,Novgorod Oblast,2020-05-20,685,5,596173
Russia,Novgorod Oblast,2020-05-21,727,5,596173
Russia,Novgorod Oblast,2020-05-22,727,5,596173
Russia,Novgorod Oblast,2020-05-23,784,5,596173
Russia,Novgorod Oblast,2020-05-24,844,5,596173
Russia,Novgorod Oblast,2020-05-25,914,5,596173
Russia,Novgorod Oblast,2020-05-26,1003,5,596173
Russia,Novgorod Oblast,2020-05-27,1003,5,596173
Russia,Novgorod Oblast,2020-05-28,1094,6,596173
Russia,Novgorod Oblast,2020-05-29,1167,7,596173
Russia,Novgorod Oblast,2020-05-30,1167,7,596173
Russia,Novgorod Oblast,2020-05-31,1167,7,596173
Russia,Novgorod Oblast,2020-06-01,1281,8,596173
Russia,Novosibirsk Oblast,2020-03-22,0,0,2798251
Russia,Novosibirsk Oblast,2020-03-23,0,0,2798251
Russia,Novosibirsk Oblast,2020-03-24,0,0,2798251
Russia,Novosibirsk Oblast,2020-03-25,4,0,2798251
Russia,Novosibirsk Oblast,2020-03-26,5,0,2798251
Russia,Novosibirsk Oblast,2020-03-27,5,0,2798251
Russia,Novosibirsk Oblast,2020-03-28,7,0,2798251
Russia,Novosibirsk Oblast,2020-03-29,8,0,2798251
Russia,Novosibirsk Oblast,2020-03-30,9,0,2798251
Russia,Novosibirsk Oblast,2020-03-31,9,0,2798251
Russia,Novosibirsk Oblast,2020-04-01,10,0,2798251
Russia,Novosibirsk Oblast,2020-04-02,10,0,2798251
Russia,Novosibirsk Oblast,2020-04-03,10,0,2798251
Russia,Novosibirsk Oblast,2020-04-04,10,0,2798251
Russia,Novosibirsk Oblast,2020-04-05,11,0,2798251
Russia,Novosibirsk Oblast,2020-04-06,11,0,2798251
Russia,Novosibirsk Oblast,2020-04-07,11,0,2798251
Russia,Novosibirsk Oblast,2020-04-08,13,0,2798251
Russia,Novosibirsk Oblast,2020-04-09,18,0,2798251
